fecha_interaccion,canal,pais,cola,motivo_consulta,resuelto_chatbot,transferido_agente,fcr,tiempo_respuesta_seg,aht_seg,csat,nps,funnel_devoluciones,id_sesion
2025-09-08 07:59:57.132072,Web,PT,General,Estado de pedido,0,1,0,4.315979877012651,345.1473861893388,3.6215808451837166,,,130
2025-09-08 08:02:57.132072,Voz,ES,General,Estado de pedido,1,0,1,12.434808869213358,35.42249361922693,,,,318
2025-09-08 08:05:57.132072,WhatsApp Business,ES,General,Estado de pedido,1,0,0,11.152528522639342,52.76638005181886,,,,175
2025-09-08 08:06:57.132072,Web,ES,General,Estado de pedido,0,1,0,11.554716372911004,150.08100228722543,,7.0,,190
2025-09-08 08:10:57.132072,Web,ES,General,Estado de pedido,1,0,1,5.239286243635196,50.529869039992285,,5.0,,388
2025-09-08 08:11:57.132072,App móvil,ES,General,Cambio de dirección,0,1,0,15.30062859311398,420.9216877662309,3.6762663061697385,,,141
2025-09-08 08:16:57.132072,WhatsApp Business,ES,General,Cambio de dirección,0,1,0,12.488938267822704,162.51055885389957,3.645561841974697,,,30
2025-09-08 08:20:57.132072,Web,ES,Entregas,Incidencia de entrega,1,0,1,19.41730930281997,40.46306146615272,,,,397
2025-09-08 08:22:57.132072,Voz,ES,General,Consultar catálogo,1,0,1,12.02712561074574,63.38209699862328,4.446720506582021,7.0,,137
2025-09-08 08:23:57.132072,Email,ES,Devoluciones,Devoluciones,1,0,1,14.850383516953563,48.43342288826775,,9.0,Inicio,410
2025-09-08 08:28:57.132072,Web,ES,General,Cambio de dirección,1,0,1,8.188062975101134,46.58144293969181,4.284349127679548,,,413
2025-09-08 08:30:57.132072,WhatsApp Business,ES,Entregas,Incidencia de entrega,1,0,1,24.45984039361237,51.69676923937341,4.83919473136047,,,118
2025-09-08 08:34:57.132072,WhatsApp Business,MX,Devoluciones,Devoluciones,1,0,1,14.069916007834056,52.86717005518213,,,Inicio,255
2025-09-08 08:38:57.132072,Voz,MX,Devoluciones,Devoluciones,1,0,1,15.31368214732514,58.10538214102552,,,Inicio,378
2025-09-08 08:42:57.132072,Email,ES,Entregas,Incidencia de entrega,1,0,0,11.558958415720042,56.04392272433425,,3.0,,36
2025-09-08 08:44:57.132072,Voz,ES,General,Consultar catálogo,0,1,1,13.06719151599755,269.39962352900903,,5.0,,52
2025-09-08 08:45:57.132072,WhatsApp Business,ES,General,Cambio de dirección,0,1,1,21.126915980744545,250.23095765748744,,,,351
2025-09-08 08:45:57.132072,Web,ES,Entregas,Incidencia de entrega,1,0,1,13.804087317072913,36.46590937299623,5.0,,,326
2025-09-08 08:49:57.132072,App móvil,MX,General,Consultar catálogo,1,0,1,16.318240947667874,57.635116021971655,4.388623958996765,8.0,,419
2025-09-08 08:55:57.132072,App móvil,ES,General,Estado de pedido,1,0,1,10.587932350238567,21.53333011473488,4.22168448124969,,,317
2025-09-08 09:04:57.132072,Web,MX,General,Estado de pedido,0,0,1,23.586173240325603,76.36699544473981,4.946443505447203,,,373
2025-09-08 09:09:57.132072,Web,ES,Devoluciones,Devoluciones,0,0,0,17.30637178190989,41.507842023910335,,,Inicio,380
2025-09-08 09:13:57.132072,Email,ES,General,Cambio de dirección,1,0,1,8.473486150758863,22.57863290455504,3.782793424352576,8.0,,279
2025-09-08 09:15:57.132072,WhatsApp Business,ES,Entregas,Incidencia de entrega,1,0,1,16.403982439559265,41.38611948066691,4.049443064677412,,,16
2025-09-08 09:15:57.132072,App móvil,ES,General,Estado de pedido,1,0,1,18.211944319229843,29.854204746505005,4.632361433462189,,,187
2025-09-08 09:16:57.132072,WhatsApp Business,ES,General,Estado de pedido,0,1,0,14.916706291397956,257.03462291333136,,,,115
2025-09-08 09:19:57.132072,App móvil,ES,General,Estado de pedido,1,0,1,16.523768941823693,52.7673805036739,4.992626205070625,6.0,,277
2025-09-08 09:20:57.132072,WhatsApp Business,ES,General,Consultar catálogo,0,1,0,14.050045796697468,342.96384681988826,3.691681736832816,8.0,,457
2025-09-08 09:32:57.132072,Voz,ES,General,Consultar catálogo,1,0,1,16.71967110835974,48.41251694521483,3.55784434027842,,,332
2025-09-08 09:34:57.132072,Email,ES,General,Estado de pedido,1,0,1,17.685068020276006,36.17553058744659,4.959818348531465,,,375
2025-09-08 09:37:57.132072,Email,ES,Devoluciones,Devoluciones,0,1,1,11.293380379807584,312.9377971584771,,,Inicio,353
2025-09-08 09:38:57.132072,App móvil,MX,Devoluciones,Devoluciones,1,0,1,15.148695881582231,34.672457253016816,,,Inicio,313
2025-09-08 09:41:57.132072,Email,MX,General,Estado de pedido,0,0,0,17.69673680639079,69.98401411998455,,,,305
2025-09-08 09:43:57.132072,WhatsApp Business,ES,General,Consultar catálogo,1,0,1,7.941201418346225,52.952884365419855,,,,216
2025-09-08 09:49:57.132072,App móvil,MX,General,Consultar catálogo,1,0,0,14.7592724043196,51.44523330576112,3.756368391032126,4.0,,296
2025-09-08 09:53:57.132072,WhatsApp Business,MX,General,Consultar catálogo,1,0,0,6.9914052771033806,37.14841172183272,,,,428
2025-09-08 09:58:57.132072,WhatsApp Business,ES,General,Consultar catálogo,0,1,1,15.577019477741318,250.8837082389989,,,,159
2025-09-08 10:05:57.132072,WhatsApp Business,ES,General,Consultar catálogo,0,1,1,14.310099525420044,166.16125307958762,,4.0,,272
2025-09-08 10:09:57.132072,Email,ES,General,Consultar catálogo,1,0,1,11.03630498594137,7.616197596969322,4.444021984366136,,,414
2025-09-08 10:11:57.132072,App móvil,MX,General,Estado de pedido,0,1,0,12.35204535759038,141.8392628786586,,,,253
2025-09-08 10:11:57.132072,Email,PT,General,Estado de pedido,1,0,1,24.91996897681253,20.42408556221946,,4.0,,379
2025-09-08 10:14:57.132072,Email,MX,General,Cambio de dirección,1,0,1,9.68266066441091,45.57467453305584,,4.0,,182
2025-09-08 10:18:57.132072,App móvil,ES,General,Consultar catálogo,0,1,0,14.1078406777883,249.76231422053664,,,,307
2025-09-08 10:18:57.132072,App móvil,ES,Devoluciones,Devoluciones,0,1,0,12.516306837950893,207.78170526679597,,3.0,Inicio,308
2025-09-08 10:22:57.132072,Voz,ES,General,Cambio de dirección,1,0,1,16.206272828593303,38.86267360189685,4.638234883976898,,,285
2025-09-08 10:23:57.132072,WhatsApp Business,ES,General,Consultar catálogo,1,0,1,2.0,12.41306662512153,5.0,,,417
2025-09-08 10:24:57.132072,WhatsApp Business,ES,Entregas,Incidencia de entrega,0,1,1,17.284225667536294,408.71099055747766,,,,122
2025-09-08 10:32:57.132072,WhatsApp Business,ES,General,Consultar catálogo,1,0,0,4.849367017344822,14.99130869017765,,,,390
2025-09-08 10:33:57.132072,WhatsApp Business,ES,Devoluciones,Devoluciones,1,0,1,3.333531009530507,63.74391790931902,,4.0,Inicio,188
2025-09-08 10:34:57.132072,App móvil,PT,Entregas,Incidencia de entrega,0,1,0,8.140335031113263,277.5360217623612,4.548954707384644,7.0,,310
2025-09-08 10:38:57.132072,Web,PT,Entregas,Incidencia de entrega,1,0,1,19.301921975653165,28.71945512846458,,,,447
2025-09-08 10:38:57.132072,Voz,ES,General,Estado de pedido,1,0,0,16.985953562444582,55.78241955252805,,8.0,,208
2025-09-08 10:40:57.132072,WhatsApp Business,ES,Devoluciones,Devoluciones,0,0,0,14.8914029351156,42.18129608978621,,,Inicio,392
2025-09-08 10:41:57.132072,Email,MX,General,Cambio de dirección,1,0,1,21.248331174517592,48.95555739633048,,5.0,,170
2025-09-08 10:43:57.132072,Web,ES,General,Estado de pedido,1,0,1,22.37831523043094,19.61529551052064,,,,145
2025-09-08 10:45:57.132072,WhatsApp Business,MX,General,Estado de pedido,0,1,0,18.129783633996297,247.79713611963336,3.950265591527916,9.0,,297
2025-09-08 10:46:57.132072,App móvil,ES,General,Estado de pedido,1,0,1,14.035595952872642,6.726286744299124,,,,150
2025-09-08 10:52:57.132072,Web,MX,Devoluciones,Devoluciones,1,0,1,6.99965682831198,58.722589986072215,,,Inicio,290
2025-09-08 10:54:57.132072,Voz,ES,General,Cambio de dirección,1,0,1,10.150347201435352,20.09361742802247,4.158244498292663,,,2
2025-09-08 10:55:57.132072,WhatsApp Business,ES,General,Consultar catálogo,1,0,1,17.41460956578543,20.364101390893477,,,,87
2025-09-08 10:57:57.132072,App móvil,ES,General,Cambio de dirección,1,0,1,9.603481618332223,50.590765250508014,4.4239210709797,,,199
2025-09-08 11:01:57.132072,Email,ES,General,Consultar catálogo,1,0,1,15.767150939701626,10.24426955609356,4.716787805394933,,,65
2025-09-08 11:04:57.132072,App móvil,ES,General,Cambio de dirección,1,0,1,13.633415130964414,49.855048831560815,,,,323
2025-09-08 11:08:57.132072,Web,ES,General,Consultar catálogo,1,0,1,2.803988054068977,43.56404768855284,,,,51
2025-09-08 11:14:57.132072,App móvil,ES,General,Consultar catálogo,0,0,0,15.317612001623903,46.02652847439708,,,,20
2025-09-08 11:17:57.132072,Email,MX,General,Consultar catálogo,1,0,1,18.070417771978157,22.623497625767467,4.567212796961464,,,385
2025-09-08 11:21:57.132072,App móvil,PT,General,Consultar catálogo,0,0,0,16.504396489608304,22.8540153681719,3.7886378480481353,,,276
2025-09-08 11:21:57.132072,Web,PT,Entregas,Incidencia de entrega,1,0,1,22.597934776418924,61.9586254417943,,8.0,,232
2025-09-08 11:23:57.132072,Web,PT,General,Estado de pedido,0,1,1,19.370668478451805,155.6904282243908,,6.0,,1
2025-09-08 11:24:57.132072,Web,ES,General,Cambio de dirección,1,0,1,13.140829566556372,25.27249005862261,,6.0,,220
2025-09-08 11:25:57.132072,Email,PT,General,Estado de pedido,1,0,1,3.880830821586162,26.676871973533736,5.0,,,321
2025-09-08 11:27:57.132072,WhatsApp Business,MX,General,Estado de pedido,1,0,0,8.349200725483271,40.169444835987385,5.0,,,144
2025-09-08 11:28:57.132072,Web,ES,General,Consultar catálogo,1,0,1,22.338167779241704,29.888606045342986,3.858914264541876,,,435
2025-09-08 11:37:57.132072,Web,PT,General,Consultar catálogo,1,0,1,13.25603869969994,71.76924119832346,,,,464
2025-09-08 11:39:57.132072,App móvil,PT,Devoluciones,Devoluciones,0,1,0,2.0,159.68496366644337,,,Inicio,165
2025-09-08 11:41:57.132072,Web,ES,Entregas,Incidencia de entrega,1,0,1,17.098923241260426,60.8712439644362,,,,342
2025-09-08 11:44:57.132072,WhatsApp Business,MX,General,Cambio de dirección,1,0,1,18.347509404109,61.58463887855213,4.906459892935223,10.0,,265
2025-09-08 11:51:57.132072,Web,ES,General,Consultar catálogo,1,0,1,16.254129060404015,60.95669705527904,,4.0,,369
2025-09-08 11:56:57.132072,Email,ES,General,Estado de pedido,0,1,1,17.081152468206383,187.61863323791528,3.631821367588073,,,366
2025-09-08 12:02:57.132072,Email,PT,General,Consultar catálogo,1,0,1,9.444312573523131,46.64105697148897,5.0,,,349
2025-09-08 12:03:57.132072,Web,ES,Devoluciones,Devoluciones,0,1,0,15.96329703202714,255.0256214112075,4.250570938198441,,Inicio,231
2025-09-08 12:04:57.132072,Web,ES,General,Estado de pedido,1,0,1,7.262982687649308,63.86589004891927,4.83199374549017,,,421
2025-09-08 12:05:57.132072,WhatsApp Business,ES,General,Cambio de dirección,1,0,1,12.588641054784144,17.31185085584385,,6.0,,432
2025-09-08 12:09:57.132072,App móvil,ES,General,Estado de pedido,0,1,0,14.152962856400991,189.50038267612447,4.033205633989161,,,119
2025-09-08 12:13:57.132072,App móvil,MX,General,Consultar catálogo,1,0,0,16.284400907482524,66.40914198679646,,7.0,,441
2025-09-08 12:13:57.132072,Web,MX,General,Estado de pedido,0,1,1,4.902996872908792,90.25457940424924,4.514885037944842,9.0,,288
2025-09-08 12:17:57.132072,Web,ES,General,Cambio de dirección,1,0,0,14.105225214558436,34.58990830943616,,,,192
2025-09-08 12:19:57.132072,Email,PT,General,Cambio de dirección,1,0,1,10.740098191811114,21.45630689864762,5.0,5.0,,257
2025-09-08 12:20:57.132072,WhatsApp Business,ES,General,Consultar catálogo,0,1,0,20.410307271616755,326.465823181704,,,,456
2025-09-08 12:26:57.132072,Voz,PT,General,Estado de pedido,1,0,1,10.23129245358894,30.829979871826964,4.921658971041273,,,106
2025-09-08 12:26:57.132072,App móvil,ES,General,Consultar catálogo,0,1,0,17.64791232393452,331.5316509748287,,7.0,,354
2025-09-08 12:27:57.132072,Web,ES,General,Consultar catálogo,1,0,1,13.018153486884296,48.12360882653154,,,,210
2025-09-08 12:32:57.132072,Email,ES,General,Cambio de dirección,1,0,0,17.430094996825552,56.14564659214346,,,,244
2025-09-08 12:33:57.132072,App móvil,PT,General,Estado de pedido,0,1,0,21.296105957901677,272.8482606976774,3.990294490699467,,,56
2025-09-08 12:34:57.132072,App móvil,PT,General,Cambio de dirección,0,1,0,23.96159366079072,179.5233426037561,4.449317742877257,,,381
2025-09-08 12:34:57.132072,WhatsApp Business,ES,General,Consultar catálogo,0,1,1,11.47583085189455,186.31827240821485,,,,236
2025-09-08 12:38:57.132072,WhatsApp Business,ES,General,Cambio de dirección,1,0,1,16.83623635107588,40.72117414472956,,8.0,,70
2025-09-08 12:39:57.132072,App móvil,MX,General,Consultar catálogo,1,0,1,17.52138267581796,45.37026004261215,,,,361
2025-09-08 12:41:57.132072,Email,PT,General,Consultar catálogo,1,0,0,10.913502489768472,30.253097770212925,,,,83
2025-09-08 12:47:57.132072,Web,MX,General,Estado de pedido,1,0,1,8.651616880150296,51.11698147269316,,8.0,,203
2025-09-08 12:48:57.132072,Email,MX,General,Consultar catálogo,1,0,0,9.42667174308228,28.95659046225073,,5.0,,346
2025-09-08 12:49:57.132072,WhatsApp Business,ES,General,Estado de pedido,0,0,0,16.58998851237972,35.58502522828757,,4.0,,14
2025-09-08 12:50:57.132072,Web,MX,General,Estado de pedido,1,0,1,20.9776238857661,41.17035965627626,,6.0,,259
2025-09-08 12:54:57.132072,Web,PT,General,Estado de pedido,1,0,1,8.647581382757657,37.50397716987179,4.879741392759933,10.0,,425
2025-09-08 12:55:57.132072,App móvil,MX,Entregas,Incidencia de entrega,0,1,0,14.085259310329135,229.16806180790505,4.070179140924495,,,240
2025-09-08 12:57:57.132072,Web,ES,General,Consultar catálogo,0,1,0,17.406738288022197,260.8468168147028,,,,54
2025-09-08 12:58:57.132072,Web,ES,General,Estado de pedido,0,0,1,13.360153429467962,27.87792028667755,3.852399125212527,7.0,,311
2025-09-08 13:01:57.132072,App móvil,MX,General,Estado de pedido,1,0,1,10.315858995657544,55.93988133950329,4.134404772521163,,,61
2025-09-08 13:03:57.132072,WhatsApp Business,MX,General,Consultar catálogo,1,0,1,3.884949465033861,41.86461466960029,,7.0,,355
2025-09-08 13:03:57.132072,Web,ES,General,Estado de pedido,1,0,1,8.029478932556337,48.46021490000178,,,,68
2025-09-08 13:05:57.132072,Web,ES,Entregas,Incidencia de entrega,1,0,1,12.548444914107597,67.6937319216664,4.065010182539266,8.0,,347
2025-09-08 13:09:57.132072,Web,ES,Devoluciones,Devoluciones,1,0,1,10.259877499441474,48.0610816835945,4.659004845336215,,Inicio,97
2025-09-08 13:11:57.132072,Web,MX,General,Cambio de dirección,1,0,0,19.917689734384396,38.06787820978366,4.568941063230553,,,95
2025-09-08 13:16:57.132072,WhatsApp Business,MX,Entregas,Incidencia de entrega,1,0,1,13.285526518891356,43.12674988321917,4.046157155644337,,,440
2025-09-08 13:20:57.132072,Web,ES,General,Estado de pedido,1,0,1,13.721303329164494,29.838016822051912,4.771926782762288,,,271
2025-09-08 13:24:57.132072,App móvil,ES,General,Estado de pedido,1,0,1,19.171304028273408,49.02621961692599,,,,409
2025-09-08 13:25:57.132072,Web,ES,General,Consultar catálogo,0,1,0,26.618137458182456,201.5215217329415,,,,197
2025-09-08 13:29:57.132072,WhatsApp Business,ES,General,Consultar catálogo,1,0,0,11.079897372832136,53.291028647342536,,,,268
2025-09-08 13:35:57.132072,App móvil,PT,General,Consultar catálogo,1,0,1,16.24960136745879,53.37238254113039,,,,443
2025-09-08 13:41:57.132072,App móvil,PT,General,Estado de pedido,0,0,0,19.314495854352472,46.46802772654282,,4.0,,238
2025-09-08 13:46:57.132072,Email,MX,Devoluciones,Devoluciones,0,0,0,9.690340912298709,59.78277762840227,3.53506634156562,,Inicio,109
2025-09-08 13:47:57.132072,WhatsApp Business,ES,Devoluciones,Devoluciones,0,0,0,11.888392960913428,22.48828159580888,,5.0,Inicio,185
2025-09-08 13:47:57.132072,WhatsApp Business,PT,General,Estado de pedido,0,1,1,13.737218152332057,284.7179315624687,5.0,,,402
2025-09-08 13:49:57.132072,WhatsApp Business,PT,Devoluciones,Devoluciones,1,0,0,15.690325130524757,52.47295490560974,,6.0,Inicio,430
2025-09-08 13:52:57.132072,Web,ES,Entregas,Incidencia de entrega,1,0,0,10.985747318676053,42.26840131363102,,4.0,,183
2025-09-08 13:52:57.132072,WhatsApp Business,ES,Devoluciones,Devoluciones,1,0,0,8.80612509340343,47.39421608684198,4.350944606865113,,Inicio,177
2025-09-08 13:54:57.132072,Web,MX,Entregas,Incidencia de entrega,0,1,0,15.95576082591073,340.0867558970031,4.228024655393139,,,408
2025-09-08 13:54:57.132072,Voz,ES,General,Estado de pedido,1,0,1,10.715715669693374,40.5799346110676,,,,280
2025-09-08 14:01:57.132072,WhatsApp Business,ES,General,Cambio de dirección,1,0,0,15.834140370645008,45.360077134693775,,6.0,,364
2025-09-08 14:06:57.132072,WhatsApp Business,ES,General,Estado de pedido,1,0,0,14.450496990058044,46.07604683216418,,,,293
2025-09-08 14:08:57.132072,App móvil,ES,General,Estado de pedido,0,0,0,3.643350756157776,46.316272161359294,4.938746859034865,10.0,,167
2025-09-08 14:13:57.132072,App móvil,PT,General,Estado de pedido,1,0,1,12.992583631593698,50.0150314235588,,6.0,,302
2025-09-08 14:17:57.132072,App móvil,ES,Devoluciones,Devoluciones,0,0,0,10.7829046402035,56.11341726163594,,,Inicio,376
2025-09-08 14:21:57.132072,Web,PT,General,Estado de pedido,0,1,1,24.77198481902128,193.4430254821459,4.587211865405874,,,333
2025-09-08 14:29:57.132072,WhatsApp Business,ES,Entregas,Incidencia de entrega,1,0,1,14.213089477645749,39.24543523193435,,6.0,,356
2025-09-08 14:34:57.132072,Email,MX,General,Cambio de dirección,1,0,1,19.142264925987764,66.48012529698264,,8.0,,391
2025-09-08 14:39:57.132072,Web,ES,General,Consultar catálogo,0,1,0,2.0,239.5402337788391,,,,42
2025-09-08 14:41:57.132072,WhatsApp Business,MX,General,Cambio de dirección,0,0,1,13.53570956298632,17.524278177952386,3.974128835400658,8.0,,455
2025-09-08 14:42:57.132072,WhatsApp Business,ES,General,Estado de pedido,1,0,1,13.847252265878188,13.25448965981852,,,,13
2025-09-08 14:43:57.132072,Voz,ES,Entregas,Incidencia de entrega,1,0,0,12.08888691890892,64.69415139934318,4.859038309775255,,,17
2025-09-08 14:44:57.132072,App móvil,MX,General,Cambio de dirección,0,0,0,16.237888352127737,45.39587877917669,,,,4
2025-09-08 14:45:57.132072,Voz,ES,General,Estado de pedido,1,0,1,12.327071068199874,35.94589351780223,,,,427
2025-09-08 14:49:57.132072,Web,ES,General,Cambio de dirección,0,1,0,17.21623276068717,220.0688196006238,,7.0,,121
2025-09-08 14:52:57.132072,App móvil,ES,General,Estado de pedido,0,1,0,7.72494420762153,254.3992066568632,,7.0,,466
2025-09-08 14:55:57.132072,WhatsApp Business,ES,General,Cambio de dirección,0,0,0,7.676254560120906,40.57463048680249,,,,108
2025-09-08 14:56:57.132072,WhatsApp Business,PT,General,Estado de pedido,1,0,1,15.813394327091446,55.600200454028005,,,,337
2025-09-08 14:57:57.132072,App móvil,ES,General,Cambio de dirección,1,0,1,9.621639328009664,28.05381223240295,,,,217
2025-09-08 14:58:57.132072,Web,ES,General,Consultar catálogo,0,1,1,23.773045577341787,186.0341826320391,3.6720490958967344,,,359
2025-09-08 15:04:57.132072,WhatsApp Business,MX,General,Consultar catálogo,1,0,1,9.557465040249092,17.168922082670473,4.717476048360765,,,134
2025-09-08 15:05:57.132072,WhatsApp Business,ES,Entregas,Incidencia de entrega,1,0,1,16.64625433745012,42.10871899150143,4.717114018383717,,,194
2025-09-08 15:06:57.132072,Web,ES,General,Consultar catálogo,1,0,0,14.731927468078336,26.31776998067292,,,,460
2025-09-08 15:11:57.132072,App móvil,PT,General,Estado de pedido,1,0,1,17.35746925100168,30.37604413951991,3.950335394318722,,,49
2025-09-08 15:20:57.132072,App móvil,ES,General,Cambio de dirección,1,0,1,10.16547873427102,32.344700815116866,3.816230796722837,7.0,,139
2025-09-08 15:27:57.132072,WhatsApp Business,MX,General,Estado de pedido,1,0,1,15.342012154359525,25.81048950930391,5.0,,,453
2025-09-08 15:27:57.132072,Web,PT,General,Cambio de dirección,1,0,1,15.328600810834002,45.89280558804389,,,,340
